,#,Country (or dependency),Region,Population (2020),Yearly Change,Net Change,Density (P/Km²),Land Area (Km²),Migrants (net),Fert. Rate,Med. Age,Urban Pop %,World Share
159,159.5,Eswatini,Manzini,"110,537",,,,,,,,,
15,16,DR Congo,All_Regions,"89,561,403",3.19 %,"2,770,836",40,"2,267,050","23,861",6.0,17,46 %,1.15 %
16,16.5,DR Congo,Mwene-Ditu,"189,177",,,,,,,,,
16,16.5,DR Congo,Kasongo,"55,118",,,,,,,,,
16,16.5,DR Congo,Kisangani,"539,158",,,,,,,,,
16,16.5,DR Congo,Bumba,"95,520",,,,,,,,,
16,16.5,DR Congo,Isiro,"127,076",,,,,,,,,
16,16.5,DR Congo,Tshela,"38,845",,,,,,,,,
16,16.5,DR Congo,Mangai,"37,188",,,,,,,,,
16,16.5,DR Congo,Kindu,"135,698",,,,,,,,,
16,16.5,DR Congo,Kongolo,"31,943",,,,,,,,,
16,16.5,DR Congo,Inongo,"40,113",,,,,,,,,
16,16.5,DR Congo,Mbandaka,"184,185",,,,,,,,,
16,16.5,DR Congo,Bukama,"38,770",,,,,,,,,
16,16.5,DR Congo,Luebo,"35,183",,,,,,,,,
16,16.5,DR Congo,Bukavu,"225,389",,,,,,,,,
16,16.5,DR Congo,Boma,"162,521",,,,,,,,,
16,16.5,DR Congo,Kinshasa,"7,785,965",,,,,,,,,
16,16.5,DR Congo,Buta,"50,130",,,,,,,,,
16,16.5,DR Congo,Masina,"485,167",,,,,,,,,
16,16.5,DR Congo,Kolwezi,"418,000",,,,,,,,,
16,16.5,DR Congo,Mushie,"33,062",,,,,,,,,
16,16.5,DR Congo,Demba,"22,263",,,,,,,,,
16,16.5,DR Congo,Bulungu,"48,344",,,,,,,,,
16,16.5,DR Congo,Businga,"28,919",,,,,,,,,
16,16.5,DR Congo,Gbadolite,"50,493",,,,,,,,,
16,16.5,DR Congo,Mbanza-Ngungu,"86,356",,,,,,,,,
16,16.5,DR Congo,Lisala,"70,087",,,,,,,,,
16,16.5,DR Congo,Kabare,"37,034",,,,,,,,,
16,16.5,DR Congo,Basoko,"43,709",,,,,,,,,
16,16.5,DR Congo,Lodja,"68,244",,,,,,,,,
16,16.5,DR Congo,Kabalo,"29,833",,,,,,,,,
16,16.5,DR Congo,Mbuji-Mayi,"874,761",,,,,,,,,
16,16.5,DR Congo,Sake,"17,151",,,,,,,,,
16,16.5,DR Congo,Lubao,"43,068",,,,,,,,,
16,16.5,DR Congo,Butembo,"154,621",,,,,,,,,
16,16.5,DR Congo,Kananga,"463,546",,,,,,,,,
16,16.5,DR Congo,Kambove,"36,702",,,,,,,,,
16,16.5,DR Congo,Kamina,"73,557",,,,,,,,,
16,16.5,DR Congo,Moanda,"50,000",,,,,,,,,
16,16.5,DR Congo,Goma,"144,124",,,,,,,,,
16,16.5,DR Congo,Mweka,"50,675",,,,,,,,,
16,16.5,DR Congo,Kasangulu,"27,961",,,,,,,,,
16,16.5,DR Congo,Kasongo-Lunda,"20,060",,,,,,,,,
16,16.5,DR Congo,Kampene,"37,034",,,,,,,,,
16,16.5,DR Congo,Wamba,"17,373",,,,,,,,,
16,16.5,DR Congo,Beni,"232,000",,,,,,,,,
16,16.5,DR Congo,Uvira,"170,391",,,,,,,,,
16,16.5,DR Congo,Bolobo,"27,862",,,,,,,,,
16,16.5,DR Congo,Aketi,"35,161",,,,,,,,,
16,16.5,DR Congo,Lubumbashi,"1,373,770",,,,,,,,,
16,16.5,DR Congo,Kipushi,"62,332",,,,,,,,,
16,16.5,DR Congo,Boende,"32,091",,,,,,,,,
16,16.5,DR Congo,Bandundu,"118,211",,,,,,,,,
16,16.5,DR Congo,Libenge,"27,053",,,,,,,,,
16,16.5,DR Congo,Nioki,"40,695",,,,,,,,,
16,16.5,DR Congo,Kabinda,"59,004",,,,,,,,,
16,16.5,DR Congo,Tshikapa,"267,462",,,,,,,,,
16,16.5,DR Congo,Likasi,"422,414",,,,,,,,,
16,16.5,DR Congo,Kalemie,"146,974",,,,,,,,,
16,16.5,DR Congo,Yangambi,"35,531",,,,,,,,,
16,16.5,DR Congo,Bunia,"96,764",,,,,,,,,
16,16.5,DR Congo,Gandajika,"154,425",,,,,,,,,
16,16.5,DR Congo,Lusambo,"41,416",,,,,,,,,
16,16.5,DR Congo,Kikwit,"186,991",,,,,,,,,
16,16.5,DR Congo,Matadi,"180,109",,,,,,,,,
16,16.5,DR Congo,Ilebo,"107,093",,,,,,,,,
16,16.5,DR Congo,Gemena,"117,639",,,,,,,,,
16,16.5,DR Congo,Watsa,"24,516",,,,,,,,,
16,16.5,DR Congo,Bondo,"17,860",,,,,,,,,
159,160,Djibouti,All_Regions,"988,000",1.48 %,"14,440",43,"23,180",900,2.8,27,79 %,0.01 %
160,160.5,Djibouti,Djibouti,"623,891",,,,,,,,,
160,160.5,Djibouti,Danan,"40,074",,,,,,,,,
160,160.5,Djibouti,Tadjourah,"22,193",,,,,,,,,
160,160.5,Djibouti,Obock,"17,776",,,,,,,,,
160,160.5,Djibouti,'Ali Sabieh,"40,074",,,,,,,,,
160,161,Fiji,All_Regions,"896,445",0.73 %,"6,492",49,"18,270","-6,202",2.8,28,59 %,0.01 %
161,161.5,Fiji,Lautoka,"52,500",,,,,,,,,
161,161.5,Fiji,Labasa,"27,949",,,,,,,,,
161,161.5,Fiji,Nadi,"42,284",,,,,,,,,
161,161.5,Fiji,Suva,"77,366",,,,,,,,,
161,162,Réunion,All_Regions,"895,312",0.72 %,"6,385",358,"2,500","-1,256",2.3,36,100 %,0.01 %
162,162.5,Réunion,Saint-Louis,"47,881",,,,,,,,,
162,162.5,Réunion,Saint-Paul,"99,307",,,,,,,,,
162,162.5,Réunion,Piton Saint-Leu,"29,278",,,,,,,,,
162,162.5,Réunion,Saint-Leu,"28,278",,,,,,,,,
162,162.5,Réunion,Saint-Denis,"137,195",,,,,,,,,
162,162.5,Réunion,Sainte-Suzanne,"20,530",,,,,,,,,
162,162.5,Réunion,Saint-Benoit,"35,310",,,,,,,,,
162,162.5,Réunion,Saint-Pierre,"76,655",,,,,,,,,
162,162.5,Réunion,Le Port,"40,771",,,,,,,,,
162,162.5,Réunion,Saint-Joseph,"33,694",,,,,,,,,
162,162.5,Réunion,Saint-Andre,"48,674",,,,,,,,,
162,162.5,Réunion,Le Tampon,"69,986",,,,,,,,,
162,162.5,Réunion,La Possession,"26,865",,,,,,,,,
162,162.5,Réunion,Sainte-Marie,"31,636",,,,,,,,,
162,163,Comoros,All_Regions,"869,601",2.20 %,"18,715",467,"1,861","-2,000",4.2,20,29 %,0.01 %
163,163.5,Comoros,Moroni,"42,872",,,,,,,,,
163,163.5,Comoros,Moutsamoudou,"23,594",,,,,,,,,
163,164,Guyana,All_Regions,"786,552",0.48 %,"3,786",4,"196,850","-6,000",2.5,27,27 %,0.01 %
164,164.5,Guyana,Linden,"44,690",,,,,,,,,
164,164.5,Guyana,New Amsterdam,"35,039",,,,,,,,,
164,164.5,Guyana,Georgetown,"235,017",,,,,,,,,
164,165,Bhutan,All_Regions,"771,608",1.12 %,"8,516",20,"38,117",320,2.0,28,46 %,0.01 %
165,165.5,Bhutan,Thimphu,"98,676",,,,,,,,,
165,165.5,Bhutan,Phuntsholing,"17,043",,,,,,,,,
165,165.5,Bhutan,Punakha,"21,500",,,,,,,,,
165,165.5,Bhutan,Tsirang,"18,667",,,,,,,,,
165,166,Solomon Islands,All_Regions,"686,884",2.55 %,"17,061",25,"27,990","-1,600",4.4,20,23 %,0.01 %
166,166.5,Solomon Islands,Honiara,"56,298",,,,,,,,,
166,167,Macao,All_Regions,"649,335",1.39 %,"8,890","21,645",30,"5,000",1.2,39,N.A.,0.01 %
167,167.5,Macao,Macau,"520,400",,,,,,,,,
167,168,Montenegro,All_Regions,"628,066",0.01 %,79,47,"13,450",-480,1.8,39,68 %,0.01 %
168,168.5,Montenegro,Bar,"17,727",,,,,,,,,
168,168.5,Montenegro,Cetinje,"15,137",,,,,,,,,
168,168.5,Montenegro,Pljevlja,"19,489",,,,,,,,,
168,168.5,Montenegro,Herceg-Novi,"19,536",,,,,,,,,
168,168.5,Montenegro,Niksic,"58,212",,,,,,,,,
168,168.5,Montenegro,Bijelo Polje,"15,400",,,,,,,,,
168,168.5,Montenegro,Podgorica,"136,473",,,,,,,,,
168,168.5,Montenegro,Budva,"18,000",,,,,,,,,
168,169,Luxembourg,All_Regions,"625,978",1.66 %,"10,249",242,"2,590","9,741",1.5,40,88 %,0.01 %
169,169.5,Luxembourg,Luxembourg,"76,684",,,,,,,,,
169,169.5,Luxembourg,Dudelange,"18,013",,,,,,,,,
169,169.5,Luxembourg,Esch-sur-Alzette,"28,228",,,,,,,,,
16,17,Turkey,All_Regions,"84,339,067",1.09 %,"909,452",110,"769,630","283,922",2.1,32,76 %,1.08 %
17,17.5,Turkey,Kutahya,"185,008",,,,,,,,,
17,17.5,Turkey,Eskisehir,"514,869",,,,,,,,,
17,17.5,Turkey,Tarsus,"256,482",,,,,,,,,
17,17.5,Turkey,Maltepe,"427,040",,,,,,,,,
17,17.5,Turkey,Samsun,"394,050",,,,,,,,,
17,17.5,Turkey,Karabaglar,"458,000",,,,,,,,,
17,17.5,Turkey,Merkezefendi,"280,341",,,,,,,,,
17,17.5,Turkey,Erzurum,"420,691",,,,,,,,,
17,17.5,Turkey,Sanliurfa,"449,549",,,,,,,,,
17,17.5,Turkey,Sancaktepe,"241,000",,,,,,,,,
17,17.5,Turkey,Aksaray,"152,201",,,,,,,,,
17,17.5,Turkey,Derince,"125,485",,,,,,,,,
17,17.5,Turkey,Esenyurt,"211,330",,,,,,,,,
17,17.5,Turkey,Trabzon,"244,083",,,,,,,,,
17,17.5,Turkey,Adapazari,"286,787",,,,,,,,,
17,17.5,Turkey,Osmaniye,"202,837",,,,,,,,,
17,17.5,Turkey,Izmir,"2,500,603",,,,,,,,,
17,17.5,Turkey,Manisa,"243,971",,,,,,,,,
17,17.5,Turkey,Malatya,"441,805",,,,,,,,,
17,17.5,Turkey,Sivas,"264,022",,,,,,,,,
17,17.5,Turkey,Balikesir,"238,151",,,,,,,,,
17,17.5,Turkey,Kirikkale,"211,138",,,,,,,,,
17,17.5,Turkey,Umraniye,"573,265",,,,,,,,,
17,17.5,Turkey,Istanbul,"14,804,116",,,,,,,,,
17,17.5,Turkey,Arnavutkoey,"198,165",,,,,,,,,
17,17.5,Turkey,Aydin,"163,022",,,,,,,,,
17,17.5,Turkey,Atasehir,"361,615",,,,,,,,,
17,17.5,Turkey,Afyonkarahisar,"146,136",,,,,,,,,
17,17.5,Turkey,Adiyaman,"223,744",,,,,,,,,
17,17.5,Turkey,Antakya,"210,000",,,,,,,,,
17,17.5,Turkey,Ankara,"3,517,182",,,,,,,,,
17,17.5,Turkey,Elazig,"298,004",,,,,,,,,
17,17.5,Turkey,Viransehir,"154,163",,,,,,,,,
17,17.5,Turkey,Usak,"152,862",,,,,,,,,
17,17.5,Turkey,Siverek,"175,341",,,,,,,,,
17,17.5,Turkey,Mersin,"537,842",,,,,,,,,
17,17.5,Turkey,Corum,"183,418",,,,,,,,,
17,17.5,Turkey,Sisli,"314,684",,,,,,,,,
17,17.5,Turkey,Bagcilar,"724,270",,,,,,,,,
17,17.5,Turkey,Kiziltepe,"150,174",,,,,,,,,
17,17.5,Turkey,Iskenderun,"159,965",,,,,,,,,
17,17.5,Turkey,Konya,"875,530",,,,,,,,,
17,17.5,Turkey,UEskuedar,"582,666",,,,,,,,,
17,17.5,Turkey,Tokat,"129,702",,,,,,,,,
17,17.5,Turkey,Cankaya,"792,189",,,,,,,,,
17,17.5,Turkey,Gebze,"281,436",,,,,,,,,
17,17.5,Turkey,Antalya,"758,188",,,,,,,,,
17,17.5,Turkey,Zeytinburnu,"288,743",,,,,,,,,
17,17.5,Turkey,Batikent,"300,000",,,,,,,,,
17,17.5,Turkey,Basaksehir,"193,750",,,,,,,,,
17,17.5,Turkey,Diyarbakir,"644,763",,,,,,,,,
17,17.5,Turkey,Sultanbeyli,"286,622",,,,,,,,,
17,17.5,Turkey,Gaziantep,"1,065,975",,,,,,,,,
17,17.5,Turkey,Kahramanmaras,"376,045",,,,,,,,,
17,17.5,Turkey,Edirne,"126,470",,,,,,,,,
17,17.5,Turkey,Denizli,"313,238",,,,,,,,,
17,17.5,Turkey,Sultangazi,"436,935",,,,,,,,,
17,17.5,Turkey,Kayseri,"592,840",,,,,,,,,
17,17.5,Turkey,Van,"371,713",,,,,,,,,
17,17.5,Turkey,Bueyuekcekmece,"163,140",,,,,,,,,
17,17.5,Turkey,Batman,"381,990",,,,,,,,,
17,17.5,Turkey,Inegol,"133,959",,,,,,,,,
17,17.5,Turkey,Isparta,"172,334",,,,,,,,,
17,17.5,Turkey,Corlu,"202,578",,,,,,,,,
17,17.5,Turkey,Muratpasa,"450,000",,,,,,,,,
17,17.5,Turkey,Adana,"1,248,988",,,,,,,,,
17,17.5,Turkey,Bahcelievler,"576,799",,,,,,,,,
17,17.5,Turkey,Izmit,"196,571",,,,,,,,,
17,17.5,Turkey,Bursa,"1,412,701",,,,,,,,,
17,17.5,Turkey,Esenler,"520,235",,,,,,,,,
169,170,Western Sahara,All_Regions,"597,339",2.55 %,"14,876",2,"266,000","5,582",2.4,28,87 %,0.01 %
170,170.5,Western Sahara,Laayoune,"196,331",,,,,,,,,
170,170.5,Western Sahara,Dakhla,"75,000",,,,,,,,,
170,171,Suriname,All_Regions,"586,632",0.90 %,"5,260",4,"156,000","-1,000",2.4,29,65 %,0.01 %
171,171.5,Suriname,Paramaribo,"223,757",,,,,,,,,
171,171.5,Suriname,Lelydorp,"18,223",,,,,,,,,
171,172,Cabo Verde,All_Regions,"555,987",1.10 %,"6,052",138,"4,030","-1,342",2.3,28,68 %,0.01 %
172,172.5,Cabo Verde,Praia,"113,364",,,,,,,,,
172,172.5,Cabo Verde,Cova Figueira,"15,350",,,,,,,,,
172,172.5,Cabo Verde,Mindelo,"70,611",,,,,,,,,
172,172.5,Cabo Verde,Santa Maria,"17,231",,,,,,,,,
172,173,Maldives,All_Regions,"540,544",1.81 %,"9,591","1,802",300,"11,370",1.9,30,35 %,0.01 %
173,173.5,Maldives,Male,"103,693",,,,,,,,,
173,174,Malta,All_Regions,"441,543",0.27 %,"1,171","1,380",320,900,1.5,43,93 %,0.01 %
174,174.5,Malta,Qormi,"18,230",,,,,,,,,
174,174.5,Malta,Mosta,"17,789",,,,,,,,,
174,174.5,Malta,Birkirkara,"21,676",,,,,,,,,
174,174.5,Malta,Zabbar,"15,030",,,,,,,,,
174,175,Brunei,All_Regions,"437,479",0.97 %,"4,194",83,"5,270",0,1.8,32,80 %,0.01 %
175,175.5,Brunei,Tutong,"19,151",,,,,,,,,
175,175.5,Brunei,Kuala Belait,"31,178",,,,,,,,,
175,175.5,Brunei,Seria,"30,097",,,,,,,,,
175,175.5,Brunei,Bandar Seri Begawan,"64,409",,,,,,,,,
175,176,Guadeloupe,All_Regions,"400,124",0.02 %,68,237,"1,690","-1,440",2.2,44,N.A.,0.01 %
176,176.5,Guadeloupe,Petit-Bourg,"24,994",,,,,,,,,
176,176.5,Guadeloupe,Pointe-a-Pitre,"18,264",,,,,,,,,
176,176.5,Guadeloupe,Le Gosier,"28,698",,,,,,,,,
176,176.5,Guadeloupe,Sainte-Anne,"22,859",,,,,,,,,
176,176.5,Guadeloupe,Baie-Mahault,"30,551",,,,,,,,,
176,176.5,Guadeloupe,Le Moule,"22,692",,,,,,,,,
176,176.5,Guadeloupe,Basse-Terre,"11,472",,,,,,,,,
176,176.5,Guadeloupe,Capesterre-Belle-Eau,"19,821",,,,,,,,,
176,176.5,Guadeloupe,Les Abymes,"63,058",,,,,,,,,
176,176.5,Guadeloupe,Sainte-Rose,"20,192",,,,,,,,,
176,177,Belize,All_Regions,"397,628",1.86 %,"7,275",17,"22,810","1,200",2.3,25,46 %,0.01 %
177,177.5,Belize,Belmopan,"13,381",,,,,,,,,
177,177.5,Belize,Belize City,"61,461",,,,,,,,,
177,177.5,Belize,Orange Walk,"15,298",,,,,,,,,
177,177.5,Belize,San Ignacio,"16,812",,,,,,,,,
177,178,Bahamas,All_Regions,"393,244",0.97 %,"3,762",39,"10,010","1,000",1.8,32,86 %,0.01 %
178,178.5,Bahamas,Freeport,"26,910",,,,,,,,,
178,178.5,Bahamas,Lucaya,"46,525",,,,,,,,,
178,178.5,Bahamas,Nassau,"227,940",,,,,,,,,
178,179,Martinique,All_Regions,"375,265",-0.08 %,-289,354,"1,060",-960,1.9,47,92 %,0.00 %
179,179.5,Martinique,Sainte-Marie,"20,380",,,,,,,,,
179,179.5,Martinique,La Trinite,"15,040",,,,,,,,,
179,179.5,Martinique,Ducos,"17,394",,,,,,,,,
179,179.5,Martinique,Saint-Joseph,"16,974",,,,,,,,,
179,179.5,Martinique,Fort-de-France,"89,995",,,,,,,,,
179,179.5,Martinique,Le Francois,"19,682",,,,,,,,,
179,179.5,Martinique,Le Robert,"23,814",,,,,,,,,
179,179.5,Martinique,Le Lamentin,"39,229",,,,,,,,,
17,18,Iran,All_Regions,"83,992,949",1.30 %,"1,079,043",52,"1,628,550","-55,000",2.2,32,76 %,1.08 %
18,18.5,Iran,Ardabil,"410,753",,,,,,,,,
18,18.5,Iran,Qazvin,"333,635",,,,,,,,,
18,18.5,Iran,Gonbad-e Kavus,"131,416",,,,,,,,,
18,18.5,Iran,Rasht,"594,590",,,,,,,,,
18,18.5,Iran,Bandar Abbas,"352,173",,,,,,,,,
18,18.5,Iran,Kuhdasht,"100,208",,,,,,,,,
18,18.5,Iran,Sanandaj,"349,176",,,,,,,,,
18,18.5,Iran,Arak,"503,647",,,,,,,,,
18,18.5,Iran,Hamadan,"528,256",,,,,,,,,
18,18.5,Iran,Bojnurd,"192,041",,,,,,,,,
18,18.5,Iran,Borujerd,"251,958",,,,,,,,,
18,18.5,Iran,Zahedan,"551,980",,,,,,,,,
18,18.5,Iran,Parsabad,"101,661",,,,,,,,,
18,18.5,Iran,Gorgan,"244,937",,,,,,,,,
18,18.5,Iran,Sirjan,"207,645",,,,,,,,,
18,18.5,Iran,Marvdasht,"148,858",,,,,,,,,
18,18.5,Iran,Quchan,"111,752",,,,,,,,,
18,18.5,Iran,Saveh,"175,533",,,,,,,,,
18,18.5,Iran,Ahvaz,"841,145",,,,,,,,,
18,18.5,Iran,Zabol,"121,989",,,,,,,,,
18,18.5,Iran,Semnan,"124,826",,,,,,,,,
18,18.5,Iran,Tabriz,"1,424,641",,,,,,,,,
18,18.5,Iran,Babol,"202,796",,,,,,,,,
18,18.5,Iran,Najafabad,"223,450",,,,,,,,,
18,18.5,Iran,Azadshahr,"514,102",,,,,,,,,
18,18.5,Iran,Ilam,"140,940",,,,,,,,,
18,18.5,Iran,Yazd,"477,905",,,,,,,,,
18,18.5,Iran,Bam,"99,268",,,,,,,,,
18,18.5,Iran,Bushehr,"165,377",,,,,,,,,
18,18.5,Iran,Orumiyeh,"577,307",,,,,,,,,
18,18.5,Iran,Miandoab,"132,819",,,,,,,,,
18,18.5,Iran,Tehran,"7,153,309",,,,,,,,,
18,18.5,Iran,Sari,"255,396",,,,,,,,,
18,18.5,Iran,Varamin,"179,603",,,,,,,,,
18,18.5,Iran,Mahabad,"162,434",,,,,,,,,
18,18.5,Iran,Rafsanjan,"147,680",,,,,,,,,
18,18.5,Iran,Qom,"900,000",,,,,,,,,
18,18.5,Iran,Akbarabad,"98,342",,,,,,,,,
18,18.5,Iran,Khorramshahr,"330,606",,,,,,,,,
18,18.5,Iran,Kerman,"577,514",,,,,,,,,
18,18.5,Iran,Sabzevar,"226,183",,,,,,,,,
18,18.5,Iran,Shiraz,"1,249,942",,,,,,,,,
18,18.5,Iran,Isfahan,"1,547,164",,,,,,,,,
18,18.5,Iran,Karaj,"1,448,075",,,,,,,,,
18,18.5,Iran,Shahr-e Kord,"129,153",,,,,,,,,
18,18.5,Iran,Khorramabad,"329,825",,,,,,,,,
18,18.5,Iran,Khowy,"175,370",,,,,,,,,
18,18.5,Iran,Qarchak,"251,834",,,,,,,,,
18,18.5,Iran,Saqqez,"151,237",,,,,,,,,
18,18.5,Iran,Baneh,"104,799",,,,,,,,,
18,18.5,Iran,Bandar-e Anzali,"110,826",,,,,,,,,
18,18.5,Iran,Masjed Soleyman,"111,510",,,,,,,,,
18,18.5,Iran,Khomeyni Shahr,"277,334",,,,,,,,,
18,18.5,Iran,Neyshabur,"220,929",,,,,,,,,
18,18.5,Iran,Birjand,"196,982",,,,,,,,,
18,18.5,Iran,Kermanshah,"621,100",,,,,,,,,
18,18.5,Iran,Iranshahr,"131,232",,,,,,,,,
18,18.5,Iran,Bukan,"213,331",,,,,,,,,
18,18.5,Iran,Nazarabad,"213,388",,,,,,,,,
18,18.5,Iran,Fasa,"98,061",,,,,,,,,
18,18.5,Iran,Marand,"124,191",,,,,,,,,
18,18.5,Iran,Torbat-e Heydariyeh,"125,633",,,,,,,,,
18,18.5,Iran,Shahrud,"131,889",,,,,,,,,
18,18.5,Iran,Zanjan,"357,471",,,,,,,,,
18,18.5,Iran,Mashhad,"2,307,177",,,,,,,,,
18,18.5,Iran,Abadan,"370,180",,,,,,,,,
18,18.5,Iran,Malayer,"176,573",,,,,,,,,
18,18.5,Iran,Amol,"199,382",,,,,,,,,
18,18.5,Iran,Kahriz,"766,706",,,,,,,,,
18,18.5,Iran,Pasragad Branch,"787,878",,,,,,,,,
179,180,Iceland,All_Regions,"341,243",0.65 %,"2,212",3,"100,250",380,1.8,37,94 %,0.00 %
180,180.5,Iceland,Hafnarfjoerdur,"26,808",,,,,,,,,
180,180.5,Iceland,Kopavogur,"31,719",,,,,,,,,
180,180.5,Iceland,Reykjavik,"118,918",,,,,,,,,
180,180.5,Iceland,Akureyri,"17,693",,,,,,,,,
180,181,Vanuatu,All_Regions,"307,145",2.42 %,"7,263",25,"12,190",120,3.8,21,24 %,0.00 %
181,181.5,Vanuatu,Port-Vila,"35,901",,,,,,,,,
181,182,French Guiana,All_Regions,"298,682",2.70 %,"7,850",4,"82,200","1,200",3.4,25,87 %,0.00 %
182,182.5,French Guiana,Cayenne,"61,550",,,,,,,,,
182,182.5,French Guiana,Remire-Montjoly,"19,029",,,,,,,,,
182,182.5,French Guiana,Matoury,"26,350",,,,,,,,,
182,182.5,French Guiana,Kourou,"24,029",,,,,,,,,
182,182.5,French Guiana,Saint-Laurent-du-Maroni,"24,287",,,,,,,,,
182,183,Barbados,All_Regions,"287,375",0.12 %,350,668,430,-79,1.6,40,31 %,0.00 %
183,183.5,Barbados,Bridgetown,"98,511",,,,,,,,,
183,184,New Caledonia,All_Regions,"285,498",0.97 %,"2,748",16,"18,280",502,2.0,34,72 %,0.00 %
184,184.5,New Caledonia,Dumbea,"19,346",,,,,,,,,
184,184.5,New Caledonia,Noumea,"93,060",,,,,,,,,
184,184.5,New Caledonia,Mont-Dore,"24,680",,,,,,,,,
184,185,French Polynesia,All_Regions,"280,908",0.58 %,"1,621",77,"3,660","-1,000",2.0,34,64 %,0.00 %
185,185.5,French Polynesia,Faaa,"29,851",,,,,,,,,
185,185.5,French Polynesia,Punaauia,"25,750",,,,,,,,,
185,185.5,French Polynesia,Papeete,"26,357",,,,,,,,,
185,186,Mayotte,All_Regions,"272,815",2.50 %,"6,665",728,375,0,3.7,20,46 %,0.00 %
186,186.5,Mayotte,Mamoudzou,"54,831",,,,,,,,,
186,186.5,Mayotte,Dzaoudzi,"15,339",,,,,,,,,
186,186.5,Mayotte,Koungou,"18,118",,,,,,,,,
186,187,Sao Tome & Principe,All_Regions,"219,159",1.91 %,"4,103",228,960,"-1,680",4.4,19,74 %,0.00 %
187,187.5,Sao Tome & Principe,Sao Tome,"53,300",,,,,,,,,
187,188,Samoa,All_Regions,"198,414",0.67 %,"1,317",70,"2,830","-2,803",3.9,22,18 %,0.00 %
188,188.5,Samoa,Apia,"40,407",,,,,,,,,
188,189,Saint Lucia,All_Regions,"183,627",0.46 %,837,301,610,0,1.4,34,19 %,0.00 %
189,189.5,Saint Lucia,Castries,"20,000",,,,,,,,,
18,19,Germany,All_Regions,"83,783,942",0.32 %,"266,897",240,"348,560","543,822",1.6,46,76 %,1.07 %
19,19.5,Germany,Bielefeld,"331,906",,,,,,,,,
19,19.5,Germany,Herne,"172,108",,,,,,,,,
19,19.5,Germany,Paderborn,"142,161",,,,,,,,,
19,19.5,Germany,Stuttgart,"589,793",,,,,,,,,
19,19.5,Germany,Hamburg-Nord,"280,000",,,,,,,,,
19,19.5,Germany,Hagen,"198,972",,,,,,,,,
19,19.5,Germany,Karlsruhe,"283,799",,,,,,,,,
19,19.5,Germany,Neuss,"152,457",,,,,,,,,
19,19.5,Germany,Mainz,"184,997",,,,,,,,,
19,19.5,Germany,Ludwigshafen am Rhein,"163,196",,,,,,,,,
19,19.5,Germany,Moenchengladbach,"261,742",,,,,,,,,
19,19.5,Germany,Berlin,"3,426,354",,,,,,,,,
19,19.5,Germany,Duisburg,"504,358",,,,,,,,,
19,19.5,Germany,Hamburg,"1,739,117",,,,,,,,,
19,19.5,Germany,Prenzlauer Berg Bezirk,"148,878",,,,,,,,,
19,19.5,Germany,Bezirk Kreuzberg,"147,532",,,,,,,,,
19,19.5,Germany,Nuernberg,"499,237",,,,,,,,,
19,19.5,Germany,Heidelberg,"143,345",,,,,,,,,
19,19.5,Germany,Freiburg,"215,966",,,,,,,,,
19,19.5,Germany,Darmstadt,"140,385",,,,,,,,,
19,19.5,Germany,Duesseldorf,"573,057",,,,,,,,,
19,19.5,Germany,Munich,"1,260,391",,,,,,,,,
19,19.5,Germany,Neukoelln,"167,248",,,,,,,,,
19,19.5,Germany,Augsburg,"259,196",,,,,,,,,
19,19.5,Germany,Chemnitz,"247,220",,,,,,,,,
19,19.5,Germany,Osnabrueck,"166,462",,,,,,,,,
19,19.5,Germany,Hamburg-Mitte,"233,144",,,,,,,,,
19,19.5,Germany,Kassel,"194,501",,,,,,,,,
19,19.5,Germany,Neue Neustadt,"226,851",,,,,,,,,
19,19.5,Germany,Bremen,"546,501",,,,,,,,,
19,19.5,Germany,Solingen,"164,359",,,,,,,,,
19,19.5,Germany,Rostock,"198,293",,,,,,,,,
19,19.5,Germany,Wuerzburg,"133,731",,,,,,,,,
19,19.5,Germany,Potsdam,"145,292",,,,,,,,,
19,19.5,Germany,Bonn,"313,125",,,,,,,,,
19,19.5,Germany,Krefeld,"237,984",,,,,,,,,
19,19.5,Germany,Bochum,"385,729",,,,,,,,,
19,19.5,Germany,Kiel,"232,758",,,,,,,,,
19,19.5,Germany,Frankfurt am Main,"650,000",,,,,,,,,
19,19.5,Germany,Bochum-Hordel,"380,000",,,,,,,,,
19,19.5,Germany,Oberhausen,"219,176",,,,,,,,,
19,19.5,Germany,Mannheim,"307,960",,,,,,,,,
19,19.5,Germany,Saarbruecken,"181,227",,,,,,,,,
19,19.5,Germany,Oldenburg,"159,218",,,,,,,,,
19,19.5,Germany,Eimsbuettel,"251,907",,,,,,,,,
19,19.5,Germany,Halle (Saale),"234,107",,,,,,,,,
19,19.5,Germany,Magdeburg,"229,826",,,,,,,,,
19,19.5,Germany,Wandsbek,"411,422",,,,,,,,,
19,19.5,Germany,Marienthal,"287,101",,,,,,,,,
19,19.5,Germany,Regensburg,"129,151",,,,,,,,,
19,19.5,Germany,Wuppertal,"360,797",,,,,,,,,
19,19.5,Germany,Muelheim,"171,000",,,,,,,,,
19,19.5,Germany,Hamm,"185,327",,,,,,,,,
19,19.5,Germany,Muenster,"270,184",,,,,,,,,
19,19.5,Germany,Essen,"593,085",,,,,,,,,
19,19.5,Germany,Luebeck,"212,207",,,,,,,,,
19,19.5,Germany,Aachen,"265,208",,,,,,,,,
19,19.5,Germany,Leverkusen,"162,738",,,,,,,,,
