,Country,Data Type,Jan 22,Jan 23,Jan 24,Jan 25,Jan 26,Jan 27,Jan 28,Jan 29,Jan 30,Jan 31,Feb 01,Feb 02,Feb 03,Feb 04,Feb 05,Feb 06,Feb 07,Feb 08,Feb 09,Feb 10,Feb 11,Feb 12,Feb 13,Feb 14,Feb 15,Feb 16,Feb 17,Feb 18,Feb 19,Feb 20,Feb 21,Feb 22,Feb 23,Feb 24,Feb 25,Feb 26,Feb 27,Feb 28,Feb 29,Mar 01,Mar 02,Mar 03,Mar 04,Mar 05,Mar 06,Mar 07,Mar 08,Mar 09,Mar 10,Mar 11,Mar 12,Mar 13,Mar 14,Mar 15,Mar 16,Mar 17,Mar 18,Mar 19,Mar 20,Mar 21,Mar 22,Mar 23,Mar 24,Mar 25,Mar 26,Mar 27,Mar 28,Mar 29,Mar 30,Mar 31,Apr 01,Apr 02,Apr 03,Apr 04,Apr 05,Apr 06,Apr 07,Apr 08,Apr 09,Apr 10,Apr 11,Apr 12,Apr 13,Apr 14
136,Brazil,Cumulative Confirmed (Logarithmic),,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,3,8,13,19,25,25,34,52,77,151,151,200,234,346,529,640,970,1178,1546,1924,2247,2554,2985,3417,3904,4256,4630,5717,6880,8044,9194,10360,11254,12183,14034,16188,18145,19789,20962,22192,23430,25262
137,Brazil,Cumulative Confirmed (Linear),,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,3,8,13,19,25,25,34,52,77,151,151,200,234,346,529,640,970,1178,1546,1924,2247,2554,2985,3417,3904,4256,4630,5717,6880,8044,9194,10360,11254,12183,14034,16188,18145,19789,20962,22192,23430,25262
138,Brazil,Daily New Active Cases,,,,,,,,,,,,,,,,,,,,,,,,,null,null,null,null,null,null,null,null,null,null,null,0,0,0,1,0,0,0,1,5,5,6,6,0,9,18,25,74,0,49,34,112,183,111,330,208,368,378,323,307,431,432,487,352,374,1087,1163,1164,1150,1166,894,929,1851,2154,1957,1644,1173,1230,1238,1832
139,Brazil,Daily Current Active Cases,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,3,8,13,19,25,25,34,52,77,150,150,198,232,343,523,631,957,1158,1519,1888,2199,2493,2902,3319,3784,4114,4347,5389,6511,7593,8704,9788,10641,11492,13221,15241,17018,18548,19649,20796,21929,9704
140,Brazil,Cumulative Deaths (Logarithmic),,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,7,11,18,25,34,46,59,77,92,114,136,163,201,242,324,363,445,486,564,686,820,954,1068,1140,1223,1328,1532
141,Brazil,Cumulative Deaths (Linear),,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,7,11,18,25,34,46,59,77,92,114,136,163,201,242,324,363,445,486,564,686,820,954,1068,1140,1223,1328,1532
142,Brazil,Daily New Deaths,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,4,7,7,9,12,13,18,15,22,22,27,38,41,82,39,82,41,78,122,134,134,114,72,83,105,204
143,Brazil,Daily New Case & Recoveries - New Recoveries,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,114,7,0,0,0,0,0,0,0,0,46,0,0,0,0,13853
144,Brazil,Daily New Case & Recoveries - New Cases,,,,,,,,,,,,,,,,,,,,,,,,,null,null,null,null,null,null,null,null,null,null,null,0,0,0,1,0,0,0,1,5,5,6,6,0,9,18,25,74,0,49,34,112,183,111,330,208,368,378,323,307,431,432,487,352,374,1087,1163,1164,1150,1166,894,929,1851,2154,1957,1644,1173,1230,1238,1832
145,Russia,Cumulative Confirmed (Logarithmic),,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,7,13,14,17,20,20,28,34,45,59,63,93,114,147,199,253,306,367,438,495,658,840,1036,1264,1534,1836,2337,2777,3548,4149,4731,5389,6343,7497,8672,10131,11917,13584,15770,18328,21102
146,Russia,Cumulative Confirmed (Linear),,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,7,13,14,17,20,20,28,34,45,59,63,93,114,147,199,253,306,367,438,495,658,840,1036,1264,1534,1836,2337,2777,3548,4149,4731,5389,6343,7497,8672,10131,11917,13584,15770,18328,21102
147,Russia,Daily New Active Cases,,,,,,,,,,,,,,,,,,,,,,,,,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,6,1,3,3,0,8,6,11,14,4,30,21,33,52,54,53,61,71,57,163,182,196,228,270,302,501,440,771,601,582,658,954,1154,1175,1459,1786,1667,2186,2558,2774
148,Russia,Daily Current Active Cases,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,11,11,14,17,17,25,31,37,51,55,85,106,139,190,240,289,350,420,472,626,799,987,1211,1462,1761,2199,2563,3283,3834,4355,4989,5890,6945,8029,9357,11028,12433,14349,16710,19238
149,Russia,Cumulative Deaths (Logarithmic),,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,3,3,4,4,8,9,17,24,30,34,43,45,47,58,63,76,94,106,130,148,170
150,Russia,Cumulative Deaths (Linear),,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,3,3,4,4,8,9,17,24,30,34,43,45,47,58,63,76,94,106,130,148,170
151,Russia,Daily New Deaths,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,4,1,8,7,6,4,9,2,2,11,5,13,18,12,24,18,22
152,Portugal,Cumulative Confirmed (Logarithmic),,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,9,13,21,30,39,41,61,78,112,169,245,331,448,642,786,1020,1280,1600,2060,2362,2995,3544,4268,5170,5962,6408,7443,8251,9034,9886,10524,11278,11730,12442,13141,13956,15472,15987,16585,16934,17448
153,Portugal,Cumulative Confirmed (Linear),,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,9,13,21,30,39,41,61,78,112,169,245,331,448,642,786,1020,1280,1600,2060,2362,2995,3544,4268,5170,5962,6408,7443,8251,9034,9886,10524,11278,11730,12442,13141,13956,15472,15987,16585,16934,17448
154,Portugal,Daily New Active Cases,,,,,,,,,,,,,,,,,,,,,,,,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2,2,3,4,8,9,9,2,20,17,34,57,76,86,117,194,144,234,260,320,460,302,633,549,724,902,792,446,1035,808,783,852,638,754,452,712,699,815,1516,515,598,349,514
155,Portugal,Daily Current Active Cases,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,9,13,21,30,39,41,61,77,111,167,242,327,444,636,778,1009,1263,1581,2023,2307,2930,3441,4149,5027,5800,6225,7240,8021,8757,9572,10183,10908,11279,11913,12565,13342,14804,15251,15804,16122,16534
156,Portugal,Cumulative Deaths (Logarithmic),,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,6,12,14,23,33,43,60,76,100,119,140,160,187,209,246,266,295,311,345,380,409,435,470,504,535,567
157,Portugal,Cumulative Deaths (Linear),,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,6,12,14,23,33,43,60,76,100,119,140,160,187,209,246,266,295,311,345,380,409,435,470,504,535,567
158,Portugal,Daily New Deaths,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,6,2,9,10,10,17,16,24,19,21,20,27,22,37,20,29,16,34,35,29,26,35,34,31,32
159,Austria,Current Active Cases (Linear),,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,2,2,5,7,10,14,18,24,29,41,64,79,102,129,178,242,356,497,648,853,1007,1319,1633,2164,2634,2975,3557,4444,5246,5548,6748,7414,7978,8223,8874,8957,9129,9222,9334,9088,8849,8614,8350,8157,7709,7177,6865,6608,6330,6209
160,Austria,Closed Cases - Death Rate,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,"""nan""","""nan""","""nan""","""nan""","""nan""","""nan""","""nan""","""nan""","""nan""",0,0,0,0,0,0,0,20,14.28999999999999914734871708787977695465087890625,14.28999999999999914734871708787977695465087890625,14.28999999999999914734871708787977695465087890625,27.269999999999999573674358543939888477325439453125,30.769999999999999573674358543939888477325439453125,30.769999999999999573674358543939888477325439453125,40,40,47.06000000000000227373675443232059478759765625,64,70,75.68000000000000682121026329696178436279296875,77.5,30.42999999999999971578290569595992565155029296875,20.489999999999998436805981327779591083526611328125,23.21000000000000085265128291212022304534912109375,15.2200000000000006394884621840901672840118408203125,14.519999999999999573674358543939888477325439453125,10.4700000000000006394884621840901672840118408203125,9.230000000000000426325641456060111522674560546875,8.28999999999999914734871708787977695465087890625,7.6699999999999999289457264239899814128875732421875,6.910000000000000142108547152020037174224853515625,6.37000000000000010658141036401502788066864013671875,5.96999999999999975131004248396493494510650634765625,5.6699999999999999289457264239899814128875732421875,5.70999999999999996447286321199499070644378662109375,5.3300000000000000710542735760100185871124267578125,5,4.86000000000000031974423109204508364200592041015625,4.769999999999999573674358543939888477325439453125,4.769999999999999573674358543939888477325439453125,4.79000000000000003552713678800500929355621337890625
161,Austria,Closed Cases - Recovery Rate,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,80,85.7099999999999937472239253111183643341064453125,85.7099999999999937472239253111183643341064453125,85.7099999999999937472239253111183643341064453125,72.7300000000000039790393202565610408782958984375,69.2300000000000039790393202565610408782958984375,69.2300000000000039790393202565610408782958984375,60,60,52.93999999999999772626324556767940521240234375,36,30,24.32000000000000028421709430404007434844970703125,22.5,69.56999999999999317878973670303821563720703125,79.5100000000000051159076974727213382720947265625,76.7900000000000062527760746888816356658935546875,84.780000000000001136868377216160297393798828125,85.4800000000000039790393202565610408782958984375,89.530000000000001136868377216160297393798828125,90.7699999999999960209606797434389591217041015625,91.7099999999999937472239253111183643341064453125,92.3299999999999982946974341757595539093017578125,93.090000000000003410605131648480892181396484375,93.6299999999999954525264911353588104248046875,94.030000000000001136868377216160297393798828125,94.3299999999999982946974341757595539093017578125,94.2900000000000062527760746888816356658935546875,94.6700000000000017053025658242404460906982421875,95,95.1400000000000005684341886080801486968994140625,95.2300000000000039790393202565610408782958984375,95.2300000000000039790393202565610408782958984375,95.2099999999999937472239253111183643341064453125
162,Austria,Cumulative Confirmed (Logarithmic),,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,2,2,5,7,10,14,18,24,29,43,66,81,104,131,182,246,361,504,655,860,1018,1332,1646,2179,2649,2992,3582,4474,5283,5588,6909,7697,8271,8788,9618,10180,10711,11129,11524,11781,12051,12297,12639,12942,13244,13560,13806,13945,14041,14226
163,Austria,Cumulative Confirmed (Linear),,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,2,2,5,7,10,14,18,24,29,43,66,81,104,131,182,246,361,504,655,860,1018,1332,1646,2179,2649,2992,3582,4474,5283,5588,6909,7697,8271,8788,9618,10180,10711,11129,11524,11781,12051,12297,12639,12942,13244,13560,13806,13945,14041,14226
164,Austria,Daily New Active Cases,,,,,,,,,,,,,,,,,,,,,,,,,null,null,null,null,null,null,null,null,null,null,null,0,3,2,3,4,4,6,5,14,23,15,23,27,51,64,115,143,151,205,158,314,314,533,470,343,590,892,809,305,1321,788,574,517,830,562,531,418,395,257,270,246,342,303,302,316,246,139,96,185
165,Austria,Daily Current Active Cases,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,2,2,5,7,10,14,18,24,29,41,64,79,102,129,178,242,356,497,648,853,1007,1319,1633,2164,2634,2975,3557,4444,5246,5548,6748,7414,7978,8223,8874,8957,9129,9222,9334,9088,8849,8614,8350,8157,7709,7177,6865,6608,6330,6209
166,Austria,Cumulative Deaths (Logarithmic),,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,4,4,6,6,8,16,21,28,31,49,58,68,86,108,128,146,158,168,186,204,220,243,273,295,319,337,350,368,384
167,Austria,Cumulative Deaths (Linear),,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,4,4,6,6,8,16,21,28,31,49,58,68,86,108,128,146,158,168,186,204,220,243,273,295,319,337,350,368,384
168,Austria,Daily New Deaths,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,2,0,2,8,5,7,3,18,9,10,18,22,20,18,12,10,18,18,16,23,30,22,24,18,13,18,16
169,Austria,Daily New Case & Recoveries - New Recoveries,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,103,113,0,254,157,459,341,313,273,485,491,465,583,466,728,824,540,383,356,290
170,Austria,Daily New Case & Recoveries - New Cases,,,,,,,,,,,,,,,,,,,,,,,,,null,null,null,null,null,null,null,null,null,null,null,0,3,2,3,4,4,6,5,14,23,15,23,27,51,64,115,143,151,205,158,314,314,533,470,343,590,892,809,305,1321,788,574,517,830,562,531,418,395,257,270,246,342,303,302,316,246,139,96,185
171,Israel,Current Active Cases (Linear),,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,2,2,2,2,3,6,6,9,11,11,14,15,19,22,36,46,71,93,105,139,189,209,294,326,422,663,689,846,1033,1400,1874,2306,2617,2944,3518,4100,4518,5114,5825,6483,6985,7380,7904,8262,8413,8530,8871,9130,9301,9415,9615,9728
172,Israel,Closed Cases - Death Rate,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,"""nan""","""nan""","""nan""","""nan""","""nan""","""nan""","""nan""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,2.70000000000000017763568394002504646778106689453125,2.62999999999999989341858963598497211933135986328125,2.37999999999999989341858963598497211933135986328125,5.36000000000000031974423109204508364200592041015625,7.94000000000000039079850466805510222911834716796875,10.5299999999999993605115378159098327159881591796875,13.1899999999999995026200849679298698902130126953125,11.8800000000000007815970093361102044582366943359375,10.199999999999999289457264239899814128875732421875,9.03999999999999914734871708787977695465087890625,8.199999999999999289457264239899814128875732421875,9.7400000000000002131628207280300557613372802734375,9.6300000000000007815970093361102044582366943359375,9.0299999999999993605115378159098327159881591796875,9.339999999999999857891452847979962825775146484375,9.32000000000000028421709430404007434844970703125,8.8800000000000007815970093361102044582366943359375,7.78000000000000024868995751603506505489349365234375,8.3499999999999996447286321199499070644378662109375,7.839999999999999857891452847979962825775146484375,7.42999999999999971578290569595992565155029296875,7,5.95000000000000017763568394002504646778106689453125,5.88999999999999968025576890795491635799407958984375,5.30999999999999960920149533194489777088165283203125
173,Israel,Closed Cases - Recovery Rate,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,"""nan""","""nan""","""nan""","""nan""",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,93.75,97.2999999999999971578290569595992565155029296875,97.3700000000000045474735088646411895751953125,97.6200000000000045474735088646411895751953125,94.6400000000000005684341886080801486968994140625,92.06000000000000227373675443232059478759765625,89.469999999999998863131622783839702606201171875,86.81000000000000227373675443232059478759765625,88.1200000000000045474735088646411895751953125,89.7999999999999971578290569595992565155029296875,90.9599999999999937472239253111183643341064453125,91.7999999999999971578290569595992565155029296875,90.2600000000000051159076974727213382720947265625,90.3700000000000045474735088646411895751953125,90.969999999999998863131622783839702606201171875,90.659999999999996589394868351519107818603515625,90.68000000000000682121026329696178436279296875,91.1200000000000045474735088646411895751953125,92.219999999999998863131622783839702606201171875,91.650000000000005684341886080801486968994140625,92.159999999999996589394868351519107818603515625,92.56999999999999317878973670303821563720703125,93,94.0499999999999971578290569595992565155029296875,94.1099999999999994315658113919198513031005859375,94.68999999999999772626324556767940521240234375
174,Israel,Cumulative Confirmed (Logarithmic),,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,2,2,2,2,3,7,7,10,12,12,15,17,21,25,39,50,75,97,109,143,193,213,298,337,433,677,705,883,1071,1442,1930,2369,2693,3035,3619,4247,4695,5358,6092,6857,7428,7851,8430,8904,9248,9404,9968,10408,10743,11145,11586,12046
175,Israel,Cumulative Confirmed (Linear),,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,2,2,2,2,3,7,7,10,12,12,15,17,21,25,39,50,75,97,109,143,193,213,298,337,433,677,705,883,1071,1442,1930,2369,2693,3035,3619,4247,4695,5358,6092,6857,7428,7851,8430,8904,9248,9404,9968,10408,10743,11145,11586,12046
176,Israel,Daily New Active Cases,,,,,,,,,,,,,,,,,,,,,,,,,null,null,null,null,null,null,null,0,1,0,0,0,1,4,0,3,2,0,3,2,4,4,14,11,25,22,12,34,50,20,85,39,96,244,28,178,188,371,488,439,324,342,584,628,448,663,734,765,571,423,579,474,344,156,564,440,335,402,441,460
177,Israel,Daily Current Active Cases,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,2,2,2,2,3,6,6,9,11,11,14,15,19,22,36,46,71,93,105,139,189,209,294,326,422,663,689,846,1033,1400,1874,2306,2617,2944,3518,4100,4518,5114,5825,6483,6985,7380,7904,8262,8413,8530,8871,9130,9301,9415,9615,9728
178,Israel,Cumulative Deaths (Logarithmic),,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,5,8,12,12,15,16,20,26,36,40,44,49,57,65,73,86,95,101,103,116,123
179,Israel,Cumulative Deaths (Linear),,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,5,8,12,12,15,16,20,26,36,40,44,49,57,65,73,86,95,101,103,116,123
180,Israel,Daily New Deaths,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,3,4,0,3,1,4,6,10,4,4,5,8,8,8,13,9,6,2,13,7
181,Israel,Daily New Case & Recoveries - New Recoveries,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,7,0,3,1,21,1,4,12,5,10,11,10,43,29,63,17,97,65,24,50,108,185,31,210,172,158,286,228,340
182,Israel,Daily New Case & Recoveries - New Cases,,,,,,,,,,,,,,,,,,,,,,,,,null,null,null,null,null,null,null,0,1,0,0,0,1,4,0,3,2,0,3,2,4,4,14,11,25,22,12,34,50,20,85,39,96,244,28,178,188,371,488,439,324,342,584,628,448,663,734,765,571,423,579,474,344,156,564,440,335,402,441,460
183,Sweden,Current Active Cases (Linear),,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,2,7,11,13,14,15,29,51,93,136,160,202,259,354,498,685,812,958,1036,1113,1187,1276,1412,1607,1734,1897,2003,2243,2448,2747,2948,3326,3574,3866,4239,4605,5157,5568,5865,6224,6524,6897,7527,8143,8434,8883,9203,9648,10031
184,Sweden,Closed Cases - Death Rate,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,"""nan""","""nan""","""nan""","""nan""","""nan""","""nan""","""nan""","""nan""","""nan""","""nan""","""nan""","""nan""","""nan""",0,0,0,0,0,0,0,0,50,50,50,66.6700000000000017053025658242404460906982421875,75,87.5,88.8900000000000005684341886080801486968994140625,40,40.74000000000000198951966012828052043914794921875,50,55.56000000000000227373675443232059478759765625,56.75999999999999801048033987171947956085205078125,62.78999999999999914734871708787977695465087890625,71.43000000000000682121026329696178436279296875,79.4899999999999948840923025272786617279052734375,82.7999999999999971578290569595992565155029296875,86.780000000000001136868377216160297393798828125,86.780000000000001136868377216160297393798828125,87.2999999999999971578290569595992565155029296875,90.1200000000000045474735088646411895751953125,91.840000000000003410605131648480892181396484375,69.8799999999999954525264911353588104248046875,74.93999999999999772626324556767940521240234375,63.590000000000003410605131648480892181396484375,64.530000000000001136868377216160297393798828125,66.1700000000000017053025658242404460906982421875,69.93999999999999772626324556767940521240234375,74.25,77.0199999999999960209606797434389591217041015625,79.4599999999999937472239253111183643341064453125,69.5400000000000062527760746888816356658935546875,69.9500000000000028421709430404007434844970703125,70.2300000000000039790393202565610408782958984375,70.68999999999999772626324556767940521240234375,73.06000000000000227373675443232059478759765625
185,Sweden,Closed Cases - Recovery Rate,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,"""nan""","""nan""","""nan""","""nan""","""nan""","""nan""","""nan""","""nan""","""nan""","""nan""","""nan""","""nan""","""nan""",100,100,100,100,100,100,100,100,50,50,50,33.3299999999999982946974341757595539093017578125,25,12.5,11.1099999999999994315658113919198513031005859375,60,59.25999999999999801048033987171947956085205078125,50,44.43999999999999772626324556767940521240234375,43.24000000000000198951966012828052043914794921875,37.21000000000000085265128291212022304534912109375,28.57000000000000028421709430404007434844970703125,20.510000000000001563194018672220408916473388671875,17.199999999999999289457264239899814128875732421875,13.2200000000000006394884621840901672840118408203125,13.2200000000000006394884621840901672840118408203125,12.699999999999999289457264239899814128875732421875,9.8800000000000007815970093361102044582366943359375,8.160000000000000142108547152020037174224853515625,30.120000000000000994759830064140260219573974609375,25.059999999999998721023075631819665431976318359375,36.409999999999996589394868351519107818603515625,35.469999999999998863131622783839702606201171875,33.8299999999999982946974341757595539093017578125,30.059999999999998721023075631819665431976318359375,25.75,22.980000000000000426325641456060111522674560546875,20.53999999999999914734871708787977695465087890625,30.46000000000000085265128291212022304534912109375,30.050000000000000710542735760100185871124267578125,29.769999999999999573674358543939888477325439453125,29.309999999999998721023075631819665431976318359375,26.940000000000001278976924368180334568023681640625
